wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran
,,,,,,,,,,,,5217.632,2,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,5223.576,mouse_continue,5.945,,,,,,,2,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1
,,,,,,,,,,,,5223.583,2,Ab-SBJ-N1-GO-INTR.mp4,Ab-SBJ-N1-GO-INTR.mp3,5233.225,mouse_continue,9.642,,,,,,,2,Ab-SBJ-N1-GO-INTR.mp4,Ab-SBJ-N1-GO-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1
,,,,,,,,,,,,5233.229,2,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,5242.044,mouse_continue,8.814,,,,,,,2,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1
,,,,,,,,,,,,5242.045,2,Ab-SBJ-N3-HIDE-INTR.mp4,Ab-SBJ-N3-HIDE-INTR.mp3,5248.55,mouse_continue,6.505,,,,,,,2,Ab-SBJ-N3-HIDE-INTR.mp4,Ab-SBJ-N3-HIDE-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1
,,,,,,,,,,,,5248.555,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,5254.931,mouse_continue,6.377,,,,,,,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1
,,,,,,,,,,,,5254.935,2,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-SBJ-N4-REVEAL-TR.mp3,5263.745,mouse_continue,8.811,,,,,,,2,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-SBJ-N4-REVEAL-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1
,,,,,,,,,,,,5263.746,2,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N5-REVEAL-INTR-LOC-N4.mp3,5270.528,mouse_continue,6.779,,,,,,,2,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N5-REVEAL-INTR-LOC-N4.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1
,,,,,,,,,,,,5270.533,2,SBJ-N5-GO-INTR.mp4,SBJ-N5-GO-INTR.mp3,5276.724,mouse_continue,6.19,,,,,,,2,SBJ-N5-GO-INTR.mp4,SBJ-N5-GO-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1
,,,,,,,,,,,,5276.728,2,OBJ-N5-SBJ-N3-HIDE-TR.mp4,OBJ-N5-SBJ-N3-HIDE-TR.mp3,5283.324,mouse_continue,6.595,,,,,,,2,OBJ-N5-SBJ-N3-HIDE-TR.mp4,OBJ-N5-SBJ-N3-HIDE-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1
,,,,,,,,,,,,5283.328,2,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp3,5291.335,mouse_continue,8.008,,,,,,,2,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1
,,,,,,,,,,,,5291.339,2,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp3,5304.05,mouse_continue,12.709,,,,,,,2,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1
,,,,,,,,,,,,5304.055,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,5313.511,mouse_continue,9.456,,,,,,,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1
,,,,,,,,,,,,5313.516,2,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-JUMP-INTR.mp3,5319.46,mouse_continue,5.944,,,,,,,2,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-JUMP-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1
,,,,,,,,,,,,5319.461,2,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,5329.023,mouse_continue,9.561,,,,,,,2,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1
,,,,,,,,,,,,5329.028,2,SBJ-N4-GO-INTR-LOC-N1.mp4,SBJ-N4-GO-INTR-LOC-N1.mp3,5341.19,mouse_continue,12.163,,,,,,,2,SBJ-N4-GO-INTR-LOC-N1.mp4,SBJ-N4-GO-INTR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1
,,,,,,,,,,,,5341.193,2,SBJ-N3-HIDE-INTR-LOC-N5.mp4,SBJ-N3-HIDE-INTR-LOC-N5.mp3,5350.715,mouse_continue,9.523,,,,,,,2,SBJ-N3-HIDE-INTR-LOC-N5.mp4,SBJ-N3-HIDE-INTR-LOC-N5.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1
,,,,,,,,,,,,5350.72,2,SBJ-N1-JUMP-INTR-LOC-N2.mp4,SBJ-N1-JUMP-INTR-LOC-N2.mp3,5357.912,mouse_continue,7.194,,,,,,,2,SBJ-N1-JUMP-INTR-LOC-N2.mp4,SBJ-N1-JUMP-INTR-LOC-N2.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1
,,,,,,,,,,,,5357.918,2,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,5368.696,mouse_continue,10.776,,,,,,,2,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1
,,,,,,,,,,,,5368.7,2,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp3,5377.939,mouse_continue,9.238,,,,,,,2,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1
,,,,,,,,,,,,5377.946,2,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp3,5387.402,mouse_continue,9.459,,,,,,,2,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1
,,,,,,,,,,,,5387.408,2,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp3,5396.132,mouse_continue,8.726,,,,,,,2,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1
,,,,,,,,,,,,5396.137,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp3,5403.215,mouse_continue,7.078,,,,,,,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1
,,,,,,,,,,,,5403.221,2,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,5415.726,mouse_continue,12.506,,,,,,,2,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1
,,,,,,,,,,,,5415.733,2,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,5422.141,mouse_continue,6.41,,,,,,,2,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1
,,,,,,,,,,,,5422.147,2,SBJ-N1-GO-INTR.mp4,SBJ-N1-GO-INTR.mp3,5427.889,mouse_continue,5.744,,,,,,,2,SBJ-N1-GO-INTR.mp4,SBJ-N1-GO-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,1
,,,,,,,,,,,,5427.895,2,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp3,5438.872,mouse_continue,10.975,,,,,,,2,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,1
,,,,,,,,,,,,5438.876,2,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp3,5448.383,mouse_continue,9.506,,,,,,,2,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,1
,,,,,,,,,,,,5448.389,2,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N1.mp3,5454.73,mouse_continue,6.343,,,,,,,2,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,1
,,,,,,,,,,,,5454.734,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,5462.365,mouse_continue,7.631,,,,,,,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,1
,,,,,,,,,,,,5462.368,2,Ab-SBJ-N1-HIDE-INTR.mp4,Ab-SBJ-N1-HIDE-INTR.mp3,5469.327,mouse_continue,6.957,,,,,,,2,Ab-SBJ-N1-HIDE-INTR.mp4,Ab-SBJ-N1-HIDE-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1
,,,,,,,,,,,,5469.332,2,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N2.mp3,5475.289,mouse_continue,5.957,,,,,,,2,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N2.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,1
,,,,,,,,,,,,5475.295,2,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-JUMP-INTR.mp3,5483.156,mouse_continue,7.862,,,,,,,2,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-JUMP-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,1
,,,,,,,,,,,,5483.161,2,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,5490.001,mouse_continue,6.841,,,,,,,2,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,1
,,,,,,,,,,,,5490.006,2,Ab-SBJ-N4-GO-INTR.mp4,Ab-SBJ-N4-GO-INTR.mp3,5496.082,mouse_continue,6.076,,,,,,,2,Ab-SBJ-N4-GO-INTR.mp4,Ab-SBJ-N4-GO-INTR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,1
,,,,,,,,,,,,5496.086,2,Ab-SBJ-N2-HIDE-INTR-LOC-N1.mp4,Ab-SBJ-N2-HIDE-INTR-LOC-N1.mp3,5506.681,mouse_continue,10.592,,,,,,,2,Ab-SBJ-N2-HIDE-INTR-LOC-N1.mp4,Ab-SBJ-N2-HIDE-INTR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,1
,,,,,,,,,,,,5506.686,2,Ab-SBJ-N3-JUMP-INTR-Ab-LOC-N4.mp4,Ab-SBJ-N3-JUMP-INTR-Ab-LOC-N4.mp3,5514.559,mouse_continue,7.873,,,,,,,2,Ab-SBJ-N3-JUMP-INTR-Ab-LOC-N4.mp4,Ab-SBJ-N3-JUMP-INTR-Ab-LOC-N4.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,1
,,,,,,,,,,,,5514.566,2,Aa-SBJ-N4-GO-INTR-Aa-LOC-N5.mp4,Aa-SBJ-N4-GO-INTR-Aa-LOC-N5.mp3,5521.507,mouse_continue,6.943,,,,,,,2,Aa-SBJ-N4-GO-INTR-Aa-LOC-N5.mp4,Aa-SBJ-N4-GO-INTR-Aa-LOC-N5.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,1
,,,,,,,,,,,,5521.514,2,OBJ-N5-SBJ-N2-PUSH-TR-Ab-LOC-N4.mp4,OBJ-N5-SBJ-N2-PUSH-TR-Ab-LOC-N4.mp3,5529.054,mouse_continue,7.541,,,,,,,2,OBJ-N5-SBJ-N2-PUSH-TR-Ab-LOC-N4.mp4,OBJ-N5-SBJ-N2-PUSH-TR-Ab-LOC-N4.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,1
,,,,,,,,,,,,5529.059,2,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-SBJ-N4-REVEAL-TR.mp3,5535.305,mouse_continue,6.245,,,,,,,2,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-SBJ-N4-REVEAL-TR.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,1
