trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_morph,sentence_form,sentence_frame,foil_sentence,foil_sentence_morph,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,held_out_probe_instance_morph,correct_words,correct_words_form,distractor_words,all_words,all_words_form,previous_encounters,trial_type,audio_1,audio_2,video_1,video_2
31,comprehension,3,2,613,target,Aa OBJ.N5 Ab SBJ.N5 REVEAL-TR,REVEAL-TR Ab SBJ.N5 Aa OBJ.N5,girda zsot pif-timó gyék fer-timó,OBJ-SBJ-V.TR,Ab OBJ.N5 Aa SBJ.N5 REVEAL-TR,Aa SBJ.N5 REVEAL-TR Ab OBJ.N5,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,,,,,comprehension,REVEAL-TR-Ab-SBJ-N5-Aa-OBJ-N5.mp3,,Aa-OBJ-N5-Ab-SBJ-N5-REVEAL-TR.mp4,Ab-OBJ-N5-Aa-SBJ-N5-REVEAL-TR.mp4
32,comprehension,3,2,614,target,Ab SBJ.N5 JUMP-INTR,Ab SBJ.N5 JUMP-INTR,zsot pif-timó bonip,SBJ-V.INTR,Aa SBJ.N5 GO-INTR,GO-INTR Aa SBJ.N5,SBJ-V.INTR,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,Ab-SBJ-N5-JUMP-INTR.mp3,,Ab-SBJ-N5-JUMP-INTR.mp4,Aa-SBJ-N5-GO-INTR.mp4
33,comprehension,3,2,615,target,OBJ.N5 SBJ.N2 HIDE-TR,SBJ.N2 HIDE-TR OBJ.N5,pif-murak zsübe fer-timó,OBJ-SBJ-V.TR,OBJ.N2 SBJ.N5 PUSH-TR,SBJ.N5 OBJ.N2 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,SBJ-N2-HIDE-TR-OBJ-N5.mp3,,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N2-SBJ-N5-PUSH-TR.mp4
34,comprehension,3,2,616,target,Ab SBJ.N4 HIDE-INTR,HIDE-INTR Ab SBJ.N4,zsübe zsot pif-dabi,SBJ-V.INTR,Aa SBJ.N4 HIDE-INTR,Aa SBJ.N4 HIDE-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,,,,,comprehension,HIDE-INTR-Ab-SBJ-N4.mp3,,Ab-SBJ-N4-HIDE-INTR.mp4,Aa-SBJ-N4-HIDE-INTR.mp4
35,comprehension,3,2,617,target,Ab SBJ.N1 JUMP-INTR Aa LOC.N4,JUMP-INTR Aa LOC.N4 Ab SBJ.N1,bonip gyék pa-dabi zsot pif-pekli,SBJ-V.INTR-LOC,Aa SBJ.N4 JUMP-INTR Aa LOC.N1,JUMP-INTR Aa SBJ.N4 Aa LOC.N1,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,JUMP-INTR-Aa-LOC-N4-Ab-SBJ-N1.mp3,,Ab-SBJ-N1-JUMP-INTR-Aa-LOC-N4.mp4,Aa-SBJ-N4-JUMP-INTR-Aa-LOC-N1.mp4
36,comprehension,3,2,618,target,Aa SBJ.N5 GO-INTR Ab LOC.N3,Ab LOC.N3 Aa SBJ.N5 GO-INTR,zsot pa-zilép gyék pif-timó kávler,SBJ-V.INTR-LOC,Ab SBJ.N3 GO-INTR Aa LOC.N5,GO-INTR Aa LOC.N5 Ab SBJ.N3,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,,,,,comprehension,Ab-LOC-N3-Aa-SBJ-N5-GO-INTR.mp3,,Aa-SBJ-N5-GO-INTR-Ab-LOC-N3.mp4,Ab-SBJ-N3-GO-INTR-Aa-LOC-N5.mp4
37,comprehension,3,2,619,target,SBJ.N1 GO-INTR Aa LOC.N4,Aa LOC.N4 SBJ.N1 GO-INTR,gyék pa-dabi pif-pekli kávler,SBJ-V.INTR-LOC,SBJ.N1 JUMP-INTR Ab LOC.N4,Ab LOC.N4 JUMP-INTR SBJ.N1,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,Aa-LOC-N4-SBJ-N1-GO-INTR.mp3,,SBJ-N1-GO-INTR-Aa-LOC-N4.mp4,SBJ-N1-JUMP-INTR-Ab-LOC-N4.mp4
38,comprehension,3,2,620,target,Aa SBJ.N2 HIDE-INTR Ab LOC.N5,HIDE-INTR Aa SBJ.N2 Ab LOC.N5,zsübe gyék pif-murak zsot pa-timó,SBJ-V.INTR-LOC,Aa SBJ.N2 GO-INTR Ab LOC.N5,Aa SBJ.N2 GO-INTR Ab LOC.N5,SBJ-V.INTR-LOC,wrong_verb,,,,,,,,,,,,,comprehension,HIDE-INTR-Aa-SBJ-N2-Ab-LOC-N5.mp3,,Aa-SBJ-N2-HIDE-INTR-Ab-LOC-N5.mp4,Aa-SBJ-N2-GO-INTR-Ab-LOC-N5.mp4
39,comprehension,3,2,621,target,SBJ.N4 JUMP-INTR Aa LOC.N5,Aa LOC.N5 SBJ.N4 JUMP-INTR,gyék pa-timó pif-dabi bonip,SBJ-V.INTR-LOC,Ab SBJ.N5 JUMP-INTR LOC.N4,LOC.N4 JUMP-INTR Ab SBJ.N5,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,Aa-LOC-N5-SBJ-N4-JUMP-INTR.mp3,,SBJ-N4-JUMP-INTR-Aa-LOC-N5.mp4,Ab-SBJ-N5-JUMP-INTR-LOC-N4.mp4
40,comprehension,3,2,622,target,OBJ.N5 Ab SBJ.N3 HIDE-TR Ab LOC.N4,HIDE-TR Ab LOC.N4 Ab SBJ.N3 OBJ.N5,zsübe zsot pa-dabi zsot pif-zilép fer-timó,OBJ-SBJ-V.TR-LOC,OBJ.N5 Ab SBJ.N3 HIDE-TR Aa LOC.N4,HIDE-TR Aa LOC.N4 Ab SBJ.N3 OBJ.N5,OBJ-SBJ-V.TR-LOC,wrong_adjective,,,,,,,,,,,,,comprehension,HIDE-TR-Ab-LOC-N4-Ab-SBJ-N3-OBJ-N5.mp3,,OBJ-N5-Ab-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N3-HIDE-TR-Aa-LOC-N4.mp4
41,comprehension,3,2,623,target,Ab OBJ.N5 Ab SBJ.N3 REVEAL-TR LOC.N4,Ab SBJ.N3 LOC.N4 Ab OBJ.N5 REVEAL-TR,zsot pif-zilép pa-dabi zsot fer-timó girda,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 SBJ.N4 HIDE-TR Ab LOC.N3,HIDE-TR SBJ.N4 Ab OBJ.N5 Ab LOC.N3,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,Ab-SBJ-N3-LOC-N4-Ab-OBJ-N5-REVEAL-TR.mp3,,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-LOC-N4.mp4,Ab-OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N3.mp4
42,comprehension,3,2,624,target,OBJ.N5 Ab SBJ.N3 PUSH-TR,Ab SBJ.N3 OBJ.N5 PUSH-TR,zsot pif-zilép fer-timó vánta,OBJ-SBJ-V.TR,Ab OBJ.N3 SBJ.N5 PUSH-TR,PUSH-TR SBJ.N5 Ab OBJ.N3,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,,,,,comprehension,Ab-SBJ-N3-OBJ-N5-PUSH-TR.mp3,,OBJ-N5-Ab-SBJ-N3-PUSH-TR.mp4,Ab-OBJ-N3-SBJ-N5-PUSH-TR.mp4
1,production,3,2,625,target,Ab SBJ.N4 REVEAL-INTR LOC.N3,REVEAL-INTR LOC.N3 Ab SBJ.N4,girda pa-zilép zsot pif-dabi,SBJ-V.INTR-LOC,,,,,,,,,,,REVEAL|LOC.|N3|Ab|SBJ.|N4,girda|pa|zilép|zsot|pif|dabi,N1|PUSH,N4|LOC.|Ab|REVEAL|N3|N1|SBJ.|PUSH,dabi|pa|zsot|girda|zilép|pekli|pif|vánta,,production,,,Ab-SBJ-N4-REVEAL-INTR-LOC-N3.mp4,
2,production,3,2,626,target,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N3,Ab LOC.N3 Ab SBJ.N4 OBJ.N5 PUSH-TR,zsot pa-zilép zsot pif-dabi fer-timó vánta,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,Ab|LOC.|N3|Ab|SBJ.|N4|OBJ.|N5|PUSH,zsot|pa|zilép|zsot|pif|dabi|fer|timó|vánta,REVEAL|N1,OBJ.|PUSH|N5|REVEAL|LOC.|Ab|N3|SBJ.|N4|Ab|N1,fer|vánta|timó|girda|pa|zsot|zilép|pif|dabi|zsot|pekli,,production,,,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N3.mp4,
3,production,3,2,627,target,Ab OBJ.N5 SBJ.N4 HIDE-TR,SBJ.N4 HIDE-TR Ab OBJ.N5,pif-dabi zsübe zsot fer-timó,OBJ-SBJ-V.TR,,,,,,,,,,,SBJ.|N4|HIDE|Ab|OBJ.|N5,pif|dabi|zsübe|zsot|fer|timó,N1|N2,N1|HIDE|Ab|N2|N4|N5|OBJ.|SBJ.,pekli|zsübe|zsot|murak|dabi|timó|fer|pif,,production,,,Ab-OBJ-N5-SBJ-N4-HIDE-TR.mp4,
4,production,3,2,628,target,Aa SBJ.N5 JUMP-INTR,JUMP-INTR Aa SBJ.N5,bonip gyék pif-timó,SBJ-V.INTR,,,,,,,,,,,JUMP|Aa|SBJ.|N5,bonip|gyék|pif|timó,REVEAL|N1,Aa|N5|REVEAL|JUMP|SBJ.|N1,gyék|timó|girda|bonip|pif|pekli,,production,,,Aa-SBJ-N5-JUMP-INTR.mp4,
5,production,3,2,629,target,Ab SBJ.N3 REVEAL-INTR LOC.N5,REVEAL-INTR Ab SBJ.N3 LOC.N5,girda zsot pif-zilép pa-timó,SBJ-V.INTR-LOC,,,,,,,,,,,REVEAL|Ab|SBJ.|N3|LOC.|N5,girda|zsot|pif|zilép|pa|timó,N4|Aa,REVEAL|N3|N4|Ab|N5|Aa|LOC.|SBJ.,girda|zilép|dabi|zsot|timó|gyék|pa|pif,,production,,,Ab-SBJ-N3-REVEAL-INTR-LOC-N5.mp4,
6,production,3,2,630,target,Ab OBJ.N5 SBJ.N2 REVEAL-TR LOC.N4,Ab OBJ.N5 REVEAL-TR LOC.N4 SBJ.N2,zsot fer-timó girda pa-dabi pif-murak,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,Ab|OBJ.|N5|REVEAL|LOC.|N4|SBJ.|N2,zsot|fer|timó|girda|pa|dabi|pif|murak,JUMP|GO,N4|N2|GO|N5|REVEAL|SBJ.|JUMP|OBJ.|Ab|LOC.,dabi|murak|kávler|timó|girda|pif|bonip|fer|zsot|pa,,production,,,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-LOC-N4.mp4,
7,production,3,2,631,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N4,Ab LOC.N4 HIDE-TR SBJ.N3 Ab OBJ.N5,zsot pa-dabi zsübe pif-zilép zsot fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,Ab|LOC.|N4|HIDE|SBJ.|N3|Ab|OBJ.|N5,zsot|pa|dabi|zsübe|pif|zilép|zsot|fer|timó,JUMP|Aa,SBJ.|N5|Ab|OBJ.|N4|LOC.|HIDE|N3|Aa|JUMP|Ab,pif|timó|zsot|fer|dabi|pa|zsübe|zilép|gyék|bonip|zsot,,production,,,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,
8,production,3,2,632,target,SBJ.N5 REVEAL-INTR Ab LOC.N3,REVEAL-INTR Ab LOC.N3 SBJ.N5,girda zsot pa-zilép pif-timó,SBJ-V.INTR-LOC,,,,,,,,,,,REVEAL|Ab|LOC.|N3|SBJ.|N5,girda|zsot|pa|zilép|pif|timó,PUSH|N4,Ab|N3|LOC.|PUSH|SBJ.|REVEAL|N4|N5,zsot|zilép|pa|vánta|pif|girda|dabi|timó,,production,,,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp4,
9,production,3,2,633,target,OBJ.N5 Ab SBJ.N2 PUSH-TR,OBJ.N5 PUSH-TR Ab SBJ.N2,fer-timó vánta zsot pif-murak,OBJ-SBJ-V.TR,,,,,,,,,,,OBJ.|N5|PUSH|Ab|SBJ.|N2,fer|timó|vánta|zsot|pif|murak,N3|N1,OBJ.|SBJ.|PUSH|N3|N1|N2|N5|Ab,fer|pif|vánta|zilép|pekli|murak|timó|zsot,,production,,,OBJ-N5-Ab-SBJ-N2-PUSH-TR.mp4,
10,production,3,2,634,target,SBJ.N3 HIDE-INTR,SBJ.N3 HIDE-INTR,pif-zilép zsübe,SBJ-V.INTR,,,,,,,,,,,SBJ.|N3|HIDE,pif|zilép|zsübe,N4|N2,N3|N2|SBJ.|HIDE|N4,zilép|murak|pif|zsübe|dabi,,production,,,SBJ-N3-HIDE-INTR.mp4,
11,production,3,2,635,target,SBJ.N5 GO-INTR,GO-INTR SBJ.N5,kávler pif-timó,SBJ-V.INTR,,,,,,,,,,,GO|SBJ.|N5,kávler|pif|timó,HIDE|OBJ,HIDE|N5|SBJ.|OBJ.|GO,zsübe|timó|pif|fer|kávler,,production,,,SBJ-N5-GO-INTR.mp4,
12,production,3,2,636,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR LOC.N2,OBJ.N5 LOC.N2 Ab SBJ.N1 REVEAL-TR,fer-timó pa-murak zsot pif-pekli girda,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,OBJ.|N5|LOC.|N2|Ab|SBJ.|N1|REVEAL,fer|timó|pa|murak|zsot|pif|pekli|girda,PUSH|Aa,N1|Aa|OBJ.|REVEAL|N5|LOC.|PUSH|SBJ.|N2|Ab,pekli|gyék|fer|girda|timó|pa|vánta|pif|murak|zsot,,production,,,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-LOC-N2.mp4,
13,production,3,2,637,target,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,zsot pif-dabi girda zsot pa-timó,SBJ-V.INTR-LOC,,,,,,,,,,,Ab|SBJ.|N4|REVEAL|Ab|LOC.|N5,zsot|pif|dabi|girda|zsot|pa|timó,GO|N1,REVEAL|N5|SBJ.|GO|N1|N4|Ab|LOC.|Ab,girda|timó|pif|kávler|pekli|dabi|zsot|pa|zsot,,production,,,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,
14,production,3,2,638,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,SBJ.N2 Ab OBJ.N5 HIDE-TR,pif-murak zsot fer-timó zsübe,OBJ-SBJ-V.TR,,,,,,,,,,,SBJ.|N2|Ab|OBJ.|N5|HIDE,pif|murak|zsot|fer|timó|zsübe,N4|LOC,LOC.|N5|SBJ.|N4|Ab|HIDE|OBJ.|N2,pa|timó|pif|dabi|zsot|zsübe|fer|murak,,production,,,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,
15,production,3,2,639,target,Ab SBJ.N2 REVEAL-INTR Ab LOC.N5,REVEAL-INTR Ab LOC.N5 Ab SBJ.N2,girda zsot pa-timó zsot pif-murak,SBJ-V.INTR-LOC,,,,,,,,,,,REVEAL|Ab|LOC.|N5|Ab|SBJ.|N2,girda|zsot|pa|timó|zsot|pif|murak,Aa|PUSH,REVEAL|PUSH|Ab|N5|Aa|SBJ.|LOC.|Ab|N2,girda|vánta|zsot|timó|gyék|pif|pa|zsot|murak,,production,,,Ab-SBJ-N2-REVEAL-INTR-Ab-LOC-N5.mp4,
16,production,3,2,640,target,OBJ.N5 SBJ.N1 REVEAL-TR Ab LOC.N2,SBJ.N1 Ab LOC.N2 OBJ.N5 REVEAL-TR,pif-pekli zsot pa-murak fer-timó girda,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,SBJ.|N1|Ab|LOC.|N2|OBJ.|N5|REVEAL,pif|pekli|zsot|pa|murak|fer|timó|girda,HIDE|Aa,OBJ.|REVEAL|HIDE|SBJ.|N1|N2|LOC.|Aa|Ab|N5,fer|girda|zsübe|pif|pekli|murak|pa|gyék|zsot|timó,,production,,,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp4,
17,production,3,2,641,target,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,Ab SBJ.N4 PUSH-TR Ab OBJ.N5,zsot pif-dabi vánta zsot fer-timó,OBJ-SBJ-V.TR,,,,,,,,,,,Ab|SBJ.|N4|PUSH|Ab|OBJ.|N5,zsot|pif|dabi|vánta|zsot|fer|timó,Aa|N3,SBJ.|Ab|OBJ.|N3|Ab|N4|PUSH|Aa|N5,pif|zsot|fer|zilép|zsot|dabi|vánta|gyék|timó,,production,,,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,
18,production,3,2,642,target,SBJ.N1 HIDE-INTR,HIDE-INTR SBJ.N1,zsübe pif-pekli,SBJ-V.INTR,,,,,,,,,,,HIDE|SBJ.|N1,zsübe|pif|pekli,N4|OBJ,HIDE|N4|OBJ.|SBJ.|N1,zsübe|dabi|fer|pif|pekli,,production,,,SBJ-N1-HIDE-INTR.mp4,
19,production,3,2,643,target,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,zsot pif-dabi girda zsot pa-timó,SBJ-V.INTR-LOC,,,,,,,,,,,Ab|SBJ.|N4|REVEAL|Ab|LOC.|N5,zsot|pif|dabi|girda|zsot|pa|timó,Aa|N2,REVEAL|N2|Ab|SBJ.|Aa|N5|N4|LOC.|Ab,girda|murak|zsot|pif|gyék|timó|dabi|pa|zsot,,production,,,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,
20,production,3,2,644,target,Ab OBJ.N5 SBJ.N1 PUSH-TR Ab LOC.N3,PUSH-TR Ab LOC.N3 SBJ.N1 Ab OBJ.N5,vánta zsot pa-zilép pif-pekli zsot fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,PUSH|Ab|LOC.|N3|SBJ.|N1|Ab|OBJ.|N5,vánta|zsot|pa|zilép|pif|pekli|zsot|fer|timó,N4|N2,OBJ.|N2|LOC.|Ab|PUSH|N1|N3|N4|Ab|SBJ.|N5,fer|murak|pa|zsot|vánta|pekli|zilép|dabi|zsot|pif|timó,,production,,,Ab-OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N3.mp4,
21,production,3,2,645,target,Aa SBJ.N5 JUMP-INTR,JUMP-INTR Aa SBJ.N5,bonip gyék pif-timó,SBJ-V.INTR,,,,,,,,,,,JUMP|Aa|SBJ.|N5,bonip|gyék|pif|timó,PUSH|N2,PUSH|Aa|N5|SBJ.|N2|JUMP,vánta|gyék|timó|pif|murak|bonip,,production,,,Aa-SBJ-N5-JUMP-INTR.mp4,
22,production,3,2,646,target,Ab OBJ.N5 Ab SBJ.N3 HIDE-TR,HIDE-TR Ab SBJ.N3 Ab OBJ.N5,zsübe zsot pif-zilép zsot fer-timó,OBJ-SBJ-V.TR,,,,,,,,,,,HIDE|Ab|SBJ.|N3|Ab|OBJ.|N5,zsübe|zsot|pif|zilép|zsot|fer|timó,LOC|N1,OBJ.|Ab|SBJ.|N1|N5|Ab|LOC.|N3|HIDE,fer|zsot|pif|pekli|timó|zsot|pa|zilép|zsübe,,production,,,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR.mp4,
23,production,3,2,647,target,Ab OBJ.N5 Ab SBJ.N4 REVEAL-TR LOC.N1,LOC.N1 Ab OBJ.N5 REVEAL-TR Ab SBJ.N4,pa-pekli zsot fer-timó girda zsot pif-dabi,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,LOC.|N1|Ab|OBJ.|N5|REVEAL|Ab|SBJ.|N4,pa|pekli|zsot|fer|timó|girda|zsot|pif|dabi,JUMP|HIDE,HIDE|N5|OBJ.|N4|N1|Ab|LOC.|Ab|JUMP|SBJ.|REVEAL,zsübe|timó|fer|dabi|pekli|zsot|pa|zsot|bonip|pif|girda,,production,,,Ab-OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N1.mp4,
24,production,3,2,648,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ.N5 Ab SBJ.N2 REVEAL-TR,fer-timó zsot pif-murak girda,OBJ-SBJ-V.TR,,,,,,,,,,,OBJ.|N5|Ab|SBJ.|N2|REVEAL,fer|timó|zsot|pif|murak|girda,N4|JUMP,OBJ.|JUMP|N4|N5|REVEAL|Ab|N2|SBJ.,fer|bonip|dabi|timó|girda|zsot|murak|pif,,production,,,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,
25,production,3,2,649,target,Ab SBJ.N3 GO-INTR,GO-INTR Ab SBJ.N3,kávler zsot pif-zilép,SBJ-V.INTR,,,,,,,,,,,GO|Ab|SBJ.|N3,kávler|zsot|pif|zilép,OBJ|HIDE,OBJ.|N3|SBJ.|HIDE|Ab|GO,fer|zilép|pif|zsübe|zsot|kávler,,production,,,Ab-SBJ-N3-GO-INTR.mp4,
26,production,3,2,650,target,OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,fer-timó zsot pif-zilép vánta pa-pekli,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,OBJ.|N5|Ab|SBJ.|N3|PUSH|LOC.|N1,fer|timó|zsot|pif|zilép|vánta|pa|pekli,GO|HIDE,N3|GO|SBJ.|PUSH|N1|Ab|N5|OBJ.|LOC.|HIDE,zilép|kávler|pif|vánta|pekli|zsot|timó|fer|pa|zsübe,,production,,,OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N1.mp4,
27,production,3,2,651,target,SBJ.N2 HIDE-INTR,SBJ.N2 HIDE-INTR,pif-murak zsübe,SBJ-V.INTR,,,,,,,,,,,SBJ.|N2|HIDE,pif|murak|zsübe,LOC|JUMP,LOC.|JUMP|SBJ.|N2|HIDE,pa|bonip|pif|murak|zsübe,,production,,,SBJ-N2-HIDE-INTR.mp4,
28,production,3,2,652,target,Ab OBJ.N5 SBJ.N3 HIDE-TR,SBJ.N3 Ab OBJ.N5 HIDE-TR,pif-zilép zsot fer-timó zsübe,OBJ-SBJ-V.TR,,,,,,,,,,,SBJ.|N3|Ab|OBJ.|N5|HIDE,pif|zilép|zsot|fer|timó|zsübe,GO|Aa,N5|GO|HIDE|OBJ.|Ab|SBJ.|N3|Aa,timó|kávler|zsübe|fer|zsot|pif|zilép|gyék,,production,,,Ab-OBJ-N5-SBJ-N3-HIDE-TR.mp4,
29,production,3,2,653,target,Ab SBJ.N3 JUMP-INTR,Ab SBJ.N3 JUMP-INTR,zsot pif-zilép bonip,SBJ-V.INTR,,,,,,,,,,,Ab|SBJ.|N3|JUMP,zsot|pif|zilép|bonip,N2|LOC,LOC.|N2|SBJ.|Ab|JUMP|N3,pa|murak|pif|zsot|bonip|zilép,,production,,,Ab-SBJ-N3-JUMP-INTR.mp4,
30,production,3,2,654,target,OBJ.N5 SBJ.N4 HIDE-TR Ab LOC.N2,SBJ.N4 HIDE-TR Ab LOC.N2 OBJ.N5,pif-dabi zsübe zsot pa-murak fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,SBJ.|N4|HIDE|Ab|LOC.|N2|OBJ.|N5,pif|dabi|zsübe|zsot|pa|murak|fer|timó,JUMP|N3,N5|LOC.|SBJ.|OBJ.|N4|Ab|JUMP|N3|HIDE|N2,timó|pa|pif|fer|dabi|zsot|bonip|zilép|zsübe|murak,,production,,,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp4,
31,production,3,2,655,target,OBJ.N5 SBJ.N3 PUSH-TR,SBJ.N3 OBJ.N5 PUSH-TR,pif-zilép fer-timó vánta,OBJ-SBJ-V.TR,,,,,,,,,,,SBJ.|N3|OBJ.|N5|PUSH,pif|zilép|fer|timó|vánta,REVEAL|Ab,OBJ.|SBJ.|PUSH|REVEAL|N5|Ab|N3,fer|pif|vánta|girda|timó|zsot|zilép,,production,,,OBJ-N5-SBJ-N3-PUSH-TR.mp4,
32,production,3,2,656,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR Ab LOC.N3,OBJ.N5 Ab LOC.N3 REVEAL-TR Ab SBJ.N1,fer-timó zsot pa-zilép girda zsot pif-pekli,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,OBJ.|N5|Ab|LOC.|N3|REVEAL|Ab|SBJ.|N1,fer|timó|zsot|pa|zilép|girda|zsot|pif|pekli,GO|N2,REVEAL|Ab|N3|Ab|LOC.|N1|OBJ.|SBJ.|N5|GO|N2,girda|zsot|zilép|zsot|pa|pekli|fer|pif|timó|kávler|murak,,production,,,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N3.mp4,
33,production,3,2,657,target,Ab SBJ.N2 GO-INTR,Ab SBJ.N2 GO-INTR,zsot pif-murak kávler,SBJ-V.INTR,,,,,,,,,,,Ab|SBJ.|N2|GO,zsot|pif|murak|kávler,Aa|N1,N1|Aa|N2|Ab|SBJ.|GO,pekli|gyék|murak|zsot|pif|kávler,,production,,,Ab-SBJ-N2-GO-INTR.mp4,
34,production,3,2,658,target,Ab SBJ.N5 GO-INTR,GO-INTR Ab SBJ.N5,kávler zsot pif-timó,SBJ-V.INTR,,,,,,,,,,,GO|Ab|SBJ.|N5,kávler|zsot|pif|timó,OBJ|N4,N5|OBJ.|SBJ.|Ab|N4|GO,timó|fer|pif|zsot|dabi|kávler,,production,,,Ab-SBJ-N5-GO-INTR.mp4,
35,production,3,2,659,target,Aa SBJ.N4 HIDE-INTR Aa LOC.N5,Aa LOC.N5 HIDE-INTR Aa SBJ.N4,gyék pa-timó zsübe gyék pif-dabi,SBJ-V.INTR-LOC,,,,,,,,,,,Aa|LOC.|N5|HIDE|Aa|SBJ.|N4,gyék|pa|timó|zsübe|gyék|pif|dabi,Ab|N3,Ab|N5|SBJ.|N3|N4|LOC.|Aa|Aa|HIDE,zsot|timó|pif|zilép|dabi|pa|gyék|gyék|zsübe,,production,,,Aa-SBJ-N4-HIDE-INTR-Aa-LOC-N5.mp4,
36,production,3,2,660,target,SBJ.N1 JUMP-INTR LOC.N4,LOC.N4 JUMP-INTR SBJ.N1,pa-dabi bonip pif-pekli,SBJ-V.INTR-LOC,,,,,,,,,,,LOC.|N4|JUMP|SBJ.|N1,pa|dabi|bonip|pif|pekli,REVEAL|N5,SBJ.|REVEAL|N4|N5|N1|LOC.|JUMP,pif|girda|dabi|timó|pekli|pa|bonip,,production,,,SBJ-N1-JUMP-INTR-LOC-N4.mp4,
37,production,3,2,661,target,Aa SBJ.N1 HIDE-INTR Ab LOC.N5,Ab LOC.N5 HIDE-INTR Aa SBJ.N1,zsot pa-timó zsübe gyék pif-pekli,SBJ-V.INTR-LOC,,,,,,,,,,,Ab|LOC.|N5|HIDE|Aa|SBJ.|N1,zsot|pa|timó|zsübe|gyék|pif|pekli,GO|JUMP,GO|N5|Aa|N1|SBJ.|JUMP|LOC.|HIDE|Ab,kávler|timó|gyék|pekli|pif|bonip|pa|zsübe|zsot,,production,,,Aa-SBJ-N1-HIDE-INTR-Ab-LOC-N5.mp4,
